Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Exception
232	Spectrogram 1	2	1858.680000	1858.730000	4000.000000	18000.000000	8000.000000	Trill	13.963652	-38.203458	0
233	Spectrogram 1	2	1858.908000	1858.952000	4000.000000	18000.000000	8000.000000	Trill	13.696470	-38.224551	0
234	Spectrogram 1	2	1859.016000	1859.060000	4000.000000	18000.000000	8000.000000	Trill	12.651647	-38.526301	0
235	Spectrogram 1	2	1859.316000	1859.360000	4000.000000	18000.000000	8000.000000	Trill	14.556500	-38.734445	0
236	Spectrogram 1	2	1859.412000	1859.450000	4000.000000	18000.000000	8000.000000	Trill	13.128800	-38.354528	0
237	Spectrogram 1	2	1859.832000	1859.882000	4000.000000	18000.000000	8000.000000	Trill	14.830662	-38.373067	0
238	Spectrogram 1	2	1860.060000	1860.092000	4000.000000	18000.000000	8000.000000	Trill	14.720924	-38.471377	0
239	Spectrogram 1	2	1863.246000	1863.296000	4000.000000	18000.000000	8000.000000	Trill	14.276829	-37.115671	0
240	Spectrogram 1	2	1863.396000	1863.434000	4000.000000	18000.000000	8000.000000	Trill	15.146160	-38.242696	0
241	Spectrogram 1	2	1864.026000	1864.070000	4000.000000	18000.000000	8000.000000	Trill	15.122942	-38.761103	0
242	Spectrogram 1	2	1864.470000	1864.514000	4000.000000	18000.000000	8000.000000	Trill	14.731558	-37.993406	0
243	Spectrogram 1	2	1864.590000	1864.640000	4000.000000	18000.000000	8000.000000	Trill	14.537518	-38.700839	0
244	Spectrogram 1	2	1867.020000	1867.058000	4000.000000	18000.000000	8000.000000	Trill	14.711682	-38.798758	0
245	Spectrogram 1	2	1867.704000	1867.736000	4000.000000	18000.000000	8000.000000	Trill	18.871010	-38.303021	0
246	Spectrogram 1	2	1868.268000	1868.306000	4000.000000	18000.000000	8000.000000	Trill	18.031586	-38.612154	0
247	Spectrogram 1	2	1872.342000	1872.470000	4000.000000	18000.000000	8000.000000	Trill	14.839476	-33.967142	0
248	Spectrogram 1	2	1877.130000	1877.372000	4000.000000	18000.000000	8000.000000	Trill	9.920450	-34.213705	0
249	Spectrogram 1	2	1880.982000	1881.044000	4000.000000	18000.000000	8000.000000	Twitter	4.225084	-25.612680	1
250	Spectrogram 1	2	1881.108000	1881.164000	4000.000000	18000.000000	8000.000000	Twitter	6.067375	-23.151291	0
251	Spectrogram 1	2	1881.228000	1881.302000	4000.000000	18000.000000	8000.000000	Twitter	5.591227	-24.876154	0
252	Spectrogram 1	2	1881.348000	1881.428000	4000.000000	18000.000000	8000.000000	Twitter	5.382117	-25.134079	0
253	Spectrogram 1	2	1881.474000	1881.554000	4000.000000	18000.000000	8000.000000	Twitter	6.015147	-24.889629	0
254	Spectrogram 1	2	1881.582000	1881.596000	4000.000000	18000.000000	8000.000000	Twitter	5.195090	-37.074665	2
255	Spectrogram 1	2	1881.594000	1881.686000	4000.000000	18000.000000	8000.000000	Twitter	6.213842	-26.645066	0
256	Spectrogram 1	2	1881.702000	1881.722000	4000.000000	18000.000000	8000.000000	Twitter	5.225092	-38.245891	2
257	Spectrogram 1	2	1881.720000	1881.806000	4000.000000	18000.000000	8000.000000	Twitter	7.064412	-28.430627	0
258	Spectrogram 1	2	1881.882000	1881.926000	4000.000000	18000.000000	8000.000000	Twitter	11.580338	-32.387223	0
259	Spectrogram 1	2	1904.086000	1904.310000	4000.000000	18000.000000	8000.000000	Trill	13.154140	-33.652093	0
260	Spectrogram 1	2	1912.882000	1912.956000	4000.000000	18000.000000	8000.000000	Trill	9.937586	-35.041535	0
261	Spectrogram 1	2	1922.602000	1922.898000	4000.000000	18000.000000	8000.000000	Trill	10.509662	-32.104297	0
262	Spectrogram 1	2	1936.570000	1936.926000	4000.000000	18000.000000	8000.000000	Trill	15.909918	-30.980048	0
263	Spectrogram 1	2	1972.282000	1972.656000	4000.000000	18000.000000	8000.000000	Trill	4.792712	-36.248038	1
264	Spectrogram 1	2	1976.650000	1976.952000	4000.000000	18000.000000	8000.000000	Trill	11.022291	-33.841872	0
265	Spectrogram 1	2	1979.080000	1979.148000	4000.000000	18000.000000	8000.000000	Twitter	5.193394	-24.712755	0
266	Spectrogram 1	2	1979.200000	1979.280000	4000.000000	18000.000000	8000.000000	Twitter	6.218023	-24.157667	0
267	Spectrogram 1	2	1979.338000	1979.388000	4000.000000	18000.000000	8000.000000	Twitter	6.590712	-21.568829	0
268	Spectrogram 1	2	1979.458000	1979.532000	4000.000000	18000.000000	8000.000000	Twitter	6.412257	-23.784029	0
269	Spectrogram 1	2	1979.578000	1979.652000	4000.000000	18000.000000	8000.000000	Twitter	6.934527	-22.706849	0
270	Spectrogram 1	2	1979.704000	1979.808000	4000.000000	18000.000000	8000.000000	Twitter	6.166165	-26.015610	0
271	Spectrogram 1	2	1979.830000	1979.934000	4000.000000	18000.000000	8000.000000	Twitter	6.839234	-26.991387	0
272	Spectrogram 1	2	1979.968000	1980.042000	4000.000000	18000.000000	8000.000000	Twitter	7.164155	-29.915270	0
273	Spectrogram 1	2	1982.674000	1982.862000	4000.000000	18000.000000	8000.000000	Trill	13.211222	-33.164823	0
274	Spectrogram 1	2	1993.828000	1994.076000	4000.000000	18000.000000	8000.000000	Trill	12.579207	-34.111558	0
275	Spectrogram 1	2	2046.878000	2047.054000	4000.000000	18000.000000	8000.000000	Trill	16.549715	-31.307203	0
276	Spectrogram 1	2	2052.698000	2052.982000	4000.000000	18000.000000	8000.000000	Trill	14.699500	-29.891250	0
277	Spectrogram 1	2	2056.982000	2057.206000	4000.000000	18000.000000	8000.000000	Trill	14.423633	-31.456658	0
278	Spectrogram 1	2	2059.046000	2059.108000	4000.000000	18000.000000	8000.000000	Twitter	8.195170	-26.093920	0
279	Spectrogram 1	2	2059.184000	2059.270000	4000.000000	18000.000000	8000.000000	Twitter	6.074594	-25.297931	0
280	Spectrogram 1	2	2059.322000	2059.390000	4000.000000	18000.000000	8000.000000	Twitter	6.173146	-24.006300	0
281	Spectrogram 1	2	2059.436000	2059.522000	4000.000000	18000.000000	8000.000000	Twitter	5.842454	-24.457422	0
282	Spectrogram 1	2	2059.562000	2059.642000	4000.000000	18000.000000	8000.000000	Twitter	5.923938	-24.806187	0
283	Spectrogram 1	2	2059.682000	2059.774000	4000.000000	18000.000000	8000.000000	Twitter	6.251608	-26.111928	0
284	Spectrogram 1	2	2059.814000	2059.888000	4000.000000	18000.000000	8000.000000	Twitter	9.970190	-27.483044	0
285	Spectrogram 1	2	2063.540000	2063.734000	4000.000000	18000.000000	8000.000000	Trill	13.341587	-35.671989	0
286	Spectrogram 1	2	2071.466000	2071.672000	4000.000000	18000.000000	8000.000000	Trill	12.271270	-30.364885	0
287	Spectrogram 1	2	2086.928000	2087.230000	4000.000000	18000.000000	8000.000000	Trill	13.206575	-30.375220	0
288	Spectrogram 1	2	2089.634000	2091.490000	4000.000000	18000.000000	8000.000000	Trillphee	4.488785	-27.863471	1
289	Spectrogram 1	2	2094.056000	2094.340000	4000.000000	18000.000000	8000.000000	Trill	12.630552	-33.696881	0
290	Spectrogram 1	2	2095.424000	2095.528000	4000.000000	18000.000000	8000.000000	Twitter	6.424270	-29.510041	0
291	Spectrogram 1	2	2095.574000	2095.666000	4000.000000	18000.000000	8000.000000	Twitter	7.160514	-25.079531	0
292	Spectrogram 1	2	2095.694000	2095.786000	4000.000000	18000.000000	8000.000000	Twitter	7.555654	-25.561745	0
293	Spectrogram 1	2	2095.796000	2095.906000	4000.000000	18000.000000	8000.000000	Twitter	7.010127	-26.889579	0
294	Spectrogram 1	2	2095.910000	2096.044000	4000.000000	18000.000000	8000.000000	Twitter	7.487046	-27.871881	0
295	Spectrogram 1	2	2096.054000	2096.128000	4000.000000	18000.000000	8000.000000	Twitter	11.365289	-30.418264	0
296	Spectrogram 1	2	2102.682000	2102.924000	4000.000000	18000.000000	8000.000000	Trill	13.623180	-35.190782	0
297	Spectrogram 1	2	2103.900000	2103.956000	4000.000000	18000.000000	8000.000000	Twitter	5.389354	-26.821817	0
298	Spectrogram 1	2	2104.020000	2104.148000	4000.000000	18000.000000	8000.000000	Twitter	4.952583	-26.296461	1
299	Spectrogram 1	2	2104.158000	2104.262000	4000.000000	18000.000000	8000.000000	Twitter	5.692903	-25.866975	0
300	Spectrogram 1	2	2104.290000	2104.394000	4000.000000	18000.000000	8000.000000	Twitter	5.709912	-25.807703	0
301	Spectrogram 1	2	2104.422000	2104.520000	4000.000000	18000.000000	8000.000000	Twitter	6.239386	-25.429504	0
302	Spectrogram 1	2	2104.542000	2104.664000	4000.000000	18000.000000	8000.000000	Twitter	6.590399	-26.799214	0
303	Spectrogram 1	2	2104.674000	2104.790000	4000.000000	18000.000000	8000.000000	Twitter	8.140221	-26.955037	0
304	Spectrogram 1	2	2104.818000	2104.880000	4000.000000	18000.000000	8000.000000	Twitter	13.752021	-28.460223	0
305	Spectrogram 1	2	2115.822000	2116.016000	4000.000000	18000.000000	8000.000000	Trill	16.314822	-31.993424	0
306	Spectrogram 1	2	2130.762000	2130.962000	4000.000000	18000.000000	8000.000000	Trill	15.780809	-27.702713	0
307	Spectrogram 1	2	2145.156000	2145.428000	4000.000000	18000.000000	8000.000000	Trill	14.540046	-28.956913	0
308	Spectrogram 1	2	2152.674000	2152.712000	4000.000000	18000.000000	8000.000000	Trill	3.942337	-34.963714	1
309	Spectrogram 1	2	2200.852000	2201.208000	4000.000000	18000.000000	8000.000000	Trill	11.742959	-32.099345	0
310	Spectrogram 1	2	2201.332000	2201.538000	4000.000000	18000.000000	8000.000000	Phee	5.634493	-31.215773	0
311	Spectrogram 1	2	2201.572000	2201.784000	4000.000000	18000.000000	8000.000000	Phee	6.813934	-28.664117	0
312	Spectrogram 1	2	2204.110000	2204.304000	4000.000000	18000.000000	8000.000000	Trill	12.264335	-33.622401	0
313	Spectrogram 1	2	2212.126000	2212.374000	4000.000000	18000.000000	8000.000000	Trill	12.942883	-34.839272	0
314	Spectrogram 1	2	2221.960000	2222.028000	4000.000000	18000.000000	8000.000000	Trill	13.937399	-38.013746	0
315	Spectrogram 1	2	2225.032000	2225.244000	4000.000000	18000.000000	8000.000000	Trill	6.688885	-35.710510	0
316	Spectrogram 1	2	2237.740000	2237.790000	4000.000000	18000.000000	8000.000000	Trillphee	8.132052	-35.478654	0
317	Spectrogram 1	2	2241.544000	2241.582000	4000.000000	18000.000000	8000.000000	Trill	10.918170	-38.504412	0
318	Spectrogram 1	2	2244.256000	2244.450000	4000.000000	18000.000000	8000.000000	Trill	11.091429	-31.429136	0
319	Spectrogram 1	2	2258.860000	2259.282000	4000.000000	18000.000000	8000.000000	Trill	5.586031	-36.537608	0
320	Spectrogram 1	2	2262.724000	2262.888000	4000.000000	18000.000000	8000.000000	Trill	13.619990	-33.584772	0
321	Spectrogram 1	2	2291.554000	2291.886000	4000.000000	18000.000000	8000.000000	Trill	11.669837	-30.389604	0
322	Spectrogram 1	2	2294.488000	2294.568000	4000.000000	18000.000000	8000.000000	Twitter	4.614365	-24.551029	1
323	Spectrogram 1	2	2294.626000	2294.724000	4000.000000	18000.000000	8000.000000	Twitter	4.859102	-25.447166	1
324	Spectrogram 1	2	2294.764000	2294.844000	4000.000000	18000.000000	8000.000000	Twitter	5.117976	-24.330448	0
325	Spectrogram 1	2	2294.890000	2295.000000	4000.000000	18000.000000	8000.000000	Twitter	4.849418	-26.209847	1
326	Spectrogram 1	2	2295.010000	2295.120000	4000.000000	18000.000000	8000.000000	Twitter	4.753711	-25.990584	1
327	Spectrogram 1	2	2295.148000	2295.252000	4000.000000	18000.000000	8000.000000	Twitter	5.399801	-26.332556	0
328	Spectrogram 1	2	2295.274000	2295.372000	4000.000000	18000.000000	8000.000000	Twitter	5.631991	-26.014178	0
329	Spectrogram 1	2	2295.412000	2295.504000	4000.000000	18000.000000	8000.000000	Twitter	6.007222	-25.934201	0
330	Spectrogram 1	2	2295.538000	2295.624000	4000.000000	18000.000000	8000.000000	Twitter	4.748220	-28.219829	1
331	Spectrogram 1	2	2295.700000	2295.756000	4000.000000	18000.000000	8000.000000	Twitter	10.181742	-25.571220	0
332	Spectrogram 1	2	2306.582000	2306.746000	4000.000000	18000.000000	8000.000000	Trill	13.406234	-30.728861	0
333	Spectrogram 1	2	2307.158000	2307.502000	4000.000000	18000.000000	8000.000000	Phee	4.489150	-25.821874	1
334	Spectrogram 1	2	2307.584000	2307.646000	4000.000000	18000.000000	8000.000000	Phee	3.767795	-29.592915	1
335	Spectrogram 1	2	2338.562000	2338.870000	4000.000000	18000.000000	8000.000000	Trill	16.659865	-28.406757	0
336	Spectrogram 1	2	2355.824000	2356.072000	4000.000000	18000.000000	8000.000000	Trill	16.405872	-30.903990	0
337	Spectrogram 1	2	2358.350000	2358.658000	4000.000000	18000.000000	8000.000000	Trill	11.881577	-31.852147	0
338	Spectrogram 1	2	2364.044000	2364.370000	4000.000000	18000.000000	8000.000000	Trill	11.086129	-32.301999	0
339	Spectrogram 1	2	2364.554000	2365.384000	4000.000000	18000.000000	8000.000000	Trillphee	10.429664	-19.374878	0
340	Spectrogram 1	2	2401.296000	2401.412000	4000.000000	18000.000000	8000.000000	Trill	10.737792	-33.587710	0
341	Spectrogram 1	2	2410.182000	2410.244000	4000.000000	18000.000000	8000.000000	Trill	12.450787	-34.126066	0
342	Spectrogram 1	2	2411.124000	2411.210000	4000.000000	18000.000000	8000.000000	Twitter	5.911376	-24.707931	0
343	Spectrogram 1	2	2411.262000	2411.372000	4000.000000	18000.000000	8000.000000	Twitter	6.148855	-25.878235	0
344	Spectrogram 1	2	2411.370000	2411.462000	4000.000000	18000.000000	8000.000000	Twitter	6.717044	-25.722369	0
345	Spectrogram 1	2	2411.490000	2411.570000	4000.000000	18000.000000	8000.000000	Twitter	7.761600	-26.136821	0
346	Spectrogram 1	2	2411.628000	2411.696000	4000.000000	18000.000000	8000.000000	Trill	15.636989	-30.497385	0
347	Spectrogram 1	2	2461.362000	2461.496000	4000.000000	18000.000000	8000.000000	Trill	3.855782	-30.792369	1
348	Spectrogram 1	2	2461.602000	2461.664000	4000.000000	18000.000000	8000.000000	Twitter	5.948286	-28.099487	0
349	Spectrogram 1	2	2461.734000	2461.814000	4000.000000	18000.000000	8000.000000	Twitter	5.869166	-26.963316	0
350	Spectrogram 1	2	2461.854000	2461.910000	4000.000000	18000.000000	8000.000000	Twitter	7.359876	-23.328303	0
351	Spectrogram 1	2	2461.974000	2462.048000	4000.000000	18000.000000	8000.000000	Twitter	7.212810	-24.748624	0
352	Spectrogram 1	2	2462.094000	2462.174000	4000.000000	18000.000000	8000.000000	Twitter	7.835968	-26.232666	0
353	Spectrogram 1	2	2462.226000	2462.282000	4000.000000	18000.000000	8000.000000	Twitter	9.475028	-31.165154	0
354	Spectrogram 1	2	2490.258000	2490.344000	4000.000000	18000.000000	8000.000000	Twitter	5.212074	-24.751856	0
355	Spectrogram 1	2	2490.354000	2490.380000	4000.000000	18000.000000	8000.000000	Phee	3.918995	-36.834552	1
356	Spectrogram 1	2	2490.378000	2490.488000	4000.000000	18000.000000	8000.000000	Twitter	5.653152	-25.597566	0
357	Spectrogram 1	2	2490.516000	2490.620000	4000.000000	18000.000000	8000.000000	Twitter	5.647648	-25.818340	0
358	Spectrogram 1	2	2490.642000	2490.740000	4000.000000	18000.000000	8000.000000	Twitter	6.005439	-25.385047	0
359	Spectrogram 1	2	2490.774000	2490.878000	4000.000000	18000.000000	8000.000000	Twitter	6.024499	-25.856970	0
360	Spectrogram 1	2	2490.906000	2490.980000	4000.000000	18000.000000	8000.000000	Twitter	6.814108	-24.444461	0
361	Spectrogram 1	2	2491.044000	2491.124000	4000.000000	18000.000000	8000.000000	Twitter	11.630915	-26.454874	0
362	Spectrogram 1	2	2494.062000	2494.478000	4000.000000	18000.000000	8000.000000	Trill	15.142546	-33.581162	0
363	Spectrogram 1	2	2496.594000	2496.956000	4000.000000	18000.000000	8000.000000	Trill	11.719067	-33.684148	0
364	Spectrogram 1	2	2498.694000	2499.980000	4000.000000	18000.000000	8000.000000	Trillphee	13.990574	-18.101053	0
365	Spectrogram 1	2	2500.006000	2500.104000	4000.000000	18000.000000	8000.000000	Phee	11.637713	-18.715927	0
366	Spectrogram 1	2	2505.718000	2505.996000	4000.000000	18000.000000	8000.000000	Trill	13.794755	-33.443728	0
367	Spectrogram 1	2	2506.576000	2506.650000	4000.000000	18000.000000	8000.000000	Twitter	5.360144	-25.916732	0
368	Spectrogram 1	2	2506.696000	2506.776000	4000.000000	18000.000000	8000.000000	Twitter	5.679136	-23.543961	0
369	Spectrogram 1	2	2506.834000	2506.914000	4000.000000	18000.000000	8000.000000	Twitter	6.360231	-23.359276	0
370	Spectrogram 1	2	2506.966000	2507.046000	4000.000000	18000.000000	8000.000000	Twitter	6.332662	-23.419623	0
371	Spectrogram 1	2	2507.098000	2507.166000	4000.000000	18000.000000	8000.000000	Twitter	7.056565	-21.827540	0
372	Spectrogram 1	2	2507.224000	2507.316000	4000.000000	18000.000000	8000.000000	Twitter	6.229806	-24.525885	0
373	Spectrogram 1	2	2507.350000	2507.466000	4000.000000	18000.000000	8000.000000	Twitter	6.461011	-26.319602	0
374	Spectrogram 1	2	2507.494000	2507.580000	4000.000000	18000.000000	8000.000000	Twitter	9.888797	-27.843691	0
375	Spectrogram 1	2	2544.988000	2545.164000	4000.000000	18000.000000	8000.000000	Trill	16.248992	-27.293213	0
376	Spectrogram 1	2	2556.856000	2557.086000	4000.000000	18000.000000	8000.000000	Trill	12.884614	-27.555539	0
377	Spectrogram 1	2	2600.210000	2600.500000	4000.000000	18000.000000	8000.000000	Trill	11.175964	-33.290366	0
378	Spectrogram 1	2	2602.376000	2602.450000	4000.000000	18000.000000	8000.000000	Twitter	5.018487	-24.782369	0
379	Spectrogram 1	2	2602.508000	2602.594000	4000.000000	18000.000000	8000.000000	Twitter	5.659640	-25.234772	0
380	Spectrogram 1	2	2602.628000	2602.720000	4000.000000	18000.000000	8000.000000	Twitter	5.728151	-25.283660	0
381	Spectrogram 1	2	2602.760000	2602.852000	4000.000000	18000.000000	8000.000000	Twitter	6.048570	-25.321104	0
382	Spectrogram 1	2	2602.886000	2602.978000	4000.000000	18000.000000	8000.000000	Twitter	6.172724	-24.924466	0
383	Spectrogram 1	2	2602.994000	2603.242000	4000.000000	18000.000000	8000.000000	Twitter	6.503870	-28.874615	0
384	Spectrogram 1	2	2621.168000	2621.242000	4000.000000	18000.000000	8000.000000	Trill	11.319829	-32.974785	0
385	Spectrogram 1	2	2637.926000	2638.132000	4000.000000	18000.000000	8000.000000	Trill	14.335915	-29.026506	0
386	Spectrogram 1	2	2639.462000	2639.572000	4000.000000	18000.000000	8000.000000	Trill	15.508341	-33.108345	0
387	Spectrogram 1	2	2645.612000	2645.764000	4000.000000	18000.000000	8000.000000	Trill	13.698557	-35.416725	0
388	Spectrogram 1	2	2652.386000	2652.694000	4000.000000	18000.000000	8000.000000	Trill	16.342041	-30.830581	0
389	Spectrogram 1	2	2659.070000	2659.372000	4000.000000	18000.000000	8000.000000	Trill	13.809293	-34.273613	0
390	Spectrogram 1	2	2663.654000	2663.860000	4000.000000	18000.000000	8000.000000	Trill	12.663138	-30.664881	0
391	Spectrogram 1	2	2666.450000	2666.686000	4000.000000	18000.000000	8000.000000	Trill	13.007587	-30.451668	0
392	Spectrogram 1	2	2666.828000	2667.076000	4000.000000	18000.000000	8000.000000	Phee	7.021128	-23.348757	0
393	Spectrogram 1	2	2667.104000	2667.304000	4000.000000	18000.000000	8000.000000	Phee	8.028449	-23.350715	0
394	Spectrogram 1	2	2667.344000	2667.418000	4000.000000	18000.000000	8000.000000	Phee	8.179090	-22.272321	0
395	Spectrogram 1	2	2667.464000	2667.544000	4000.000000	18000.000000	8000.000000	Phee	11.752602	-21.541906	0
396	Spectrogram 1	2	2667.620000	2667.724000	4000.000000	18000.000000	8000.000000	Phee	14.724689	-25.641284	0
397	Spectrogram 1	2	2681.372000	2681.608000	4000.000000	18000.000000	8000.000000	Trill	8.860906	-34.156832	0
398	Spectrogram 1	2	2684.042000	2684.326000	4000.000000	18000.000000	8000.000000	Trill	13.722001	-33.240427	0
399	Spectrogram 1	2	2685.578000	2685.628000	4000.000000	18000.000000	8000.000000	Twitter	8.611913	-30.582691	0
400	Spectrogram 1	2	2685.722000	2685.808000	4000.000000	18000.000000	8000.000000	Trill	5.314650	-28.863577	0
401	Spectrogram 1	2	2685.848000	2686.300000	4000.000000	18000.000000	8000.000000	Phee	4.914469	-29.047052	1
402	Spectrogram 1	2	2686.328000	2686.390000	4000.000000	18000.000000	8000.000000	Twitter	6.699123	-30.837459	0
403	Spectrogram 1	2	2692.280000	2692.486000	4000.000000	18000.000000	8000.000000	Trill	14.255431	-32.789068	0
404	Spectrogram 1	2	2694.536000	2694.856000	4000.000000	18000.000000	8000.000000	Trill	13.838498	-34.521075	0
405	Spectrogram 1	2	2695.988000	2696.038000	4000.000000	18000.000000	8000.000000	Twitter	8.747692	-29.318497	0
406	Spectrogram 1	2	2696.126000	2696.200000	4000.000000	18000.000000	8000.000000	Twitter	8.816111	-24.659050	0
407	Spectrogram 1	2	2696.216000	2696.242000	4000.000000	18000.000000	8000.000000	Phee	3.855610	-37.190996	1
408	Spectrogram 1	2	2696.240000	2696.338000	4000.000000	18000.000000	8000.000000	Twitter	9.339231	-26.520318	0
409	Spectrogram 1	2	2696.360000	2696.452000	4000.000000	18000.000000	8000.000000	Twitter	7.943909	-27.594731	0
410	Spectrogram 1	2	2696.480000	2696.542000	4000.000000	18000.000000	8000.000000	Twitter	7.446528	-27.054215	0
411	Spectrogram 1	2	2696.588000	2696.680000	4000.000000	18000.000000	8000.000000	Twitter	7.684740	-29.127542	0
412	Spectrogram 1	2	2696.720000	2696.794000	4000.000000	18000.000000	8000.000000	Twitter	6.693292	-28.569635	0
413	Spectrogram 1	2	2696.834000	2696.926000	4000.000000	18000.000000	8000.000000	Twitter	6.296215	-28.075227	0
414	Spectrogram 1	2	2696.942000	2697.028000	4000.000000	18000.000000	8000.000000	Twitter	8.506045	-27.859421	0
415	Spectrogram 1	2	2697.062000	2697.160000	4000.000000	18000.000000	8000.000000	Trill	7.316741	-31.276864	0
416	Spectrogram 1	2	2702.688000	2702.720000	4000.000000	18000.000000	8000.000000	Trill	13.637727	-37.182976	0
417	Spectrogram 1	2	2710.866000	2711.186000	4000.000000	18000.000000	8000.000000	Trill	10.273050	-33.536946	0
418	Spectrogram 1	2	2715.030000	2716.448000	4000.000000	18000.000000	8000.000000	Trillphee	13.806369	-17.508682	0
419	Spectrogram 1	2	2732.550000	2732.786000	4000.000000	18000.000000	8000.000000	Trill	11.876990	-32.477853	0
420	Spectrogram 1	2	2734.248000	2734.520000	4000.000000	18000.000000	8000.000000	Trill	8.439216	-31.320928	0
421	Spectrogram 1	2	2746.152000	2746.454000	4000.000000	18000.000000	8000.000000	Trill	14.937046	-29.555969	0
422	Spectrogram 1	2	2759.418000	2759.588000	4000.000000	18000.000000	8000.000000	Trill	12.174832	-28.087916	0
423	Spectrogram 1	2	2759.694000	2760.656000	4000.000000	18000.000000	8000.000000	Phee	19.943406	-19.704891	0
424	Spectrogram 1	2	2768.010000	2768.204000	4000.000000	18000.000000	8000.000000	Trill	12.617108	-28.354172	0
425	Spectrogram 1	2	2773.242000	2773.412000	4000.000000	18000.000000	8000.000000	Trill	9.985949	-30.846818	0
426	Spectrogram 1	2	2775.498000	2775.722000	4000.000000	18000.000000	8000.000000	Trill	12.534618	-28.479805	0
427	Spectrogram 1	2	2784.072000	2784.314000	4000.000000	18000.000000	8000.000000	Trill	8.257505	-34.536364	0
428	Spectrogram 1	2	2787.966000	2788.130000	4000.000000	18000.000000	8000.000000	Trill	9.759919	-31.882792	0
429	Spectrogram 1	2	2790.084000	2791.286000	4000.000000	18000.000000	8000.000000	Trillphee	15.112083	-22.254318	0
430	Spectrogram 1	2	2797.932000	2798.192000	4000.000000	18000.000000	8000.000000	Trill	5.917265	-36.293544	0
431	Spectrogram 1	2	2804.326000	2804.466000	4000.000000	18000.000000	8000.000000	Trill	4.619968	-33.941589	1
432	Spectrogram 1	2	2806.786000	2806.926000	4000.000000	18000.000000	8000.000000	Trill	12.608070	-30.905467	0
433	Spectrogram 1	2	2817.772000	2817.996000	4000.000000	18000.000000	8000.000000	Trill	13.173943	-30.121878	0
434	Spectrogram 1	2	2820.862000	2820.948000	4000.000000	18000.000000	8000.000000	Trill	14.491447	-28.938263	0
435	Spectrogram 1	2	2829.592000	2829.744000	4000.000000	18000.000000	8000.000000	Trill	9.321974	-34.243396	0
436	Spectrogram 1	2	2830.780000	2830.986000	4000.000000	18000.000000	8000.000000	Trill	13.169930	-33.636233	0
